131,1,1/6/2015,私はその黒いなりに動かなければ仕末のつかなくなった都会の、不安でざわざわしているなかに、一点の燈火のごとくに先生の家を見た。
132,1,1/6/2015,けれども私は義務に冷淡だからこうなったのではありません。
133,2,1/6/2015,「どこへ」
134,2,1/6/2015,　正門の所で三四郎はぐあいが悪いからきょうは学校を休むと言い出した。
135,3,1/6/2015,交際をして、道楽をして、旅行をしろといった」
136,4,1/6/2015,あなた原口さんを御存じなの？」
137,4,1/6/2015,今日その手紙を持って来て、お目にかけようと思ってて、つい忘れてしまったんですけれども」
138,5,1/6/2015,あれでよく学校が勤まるのね」
139,5,1/6/2015,芋坂《いもざか》へ行って団子を食いましょうか。
140,5,1/6/2015,　先生は奥さんを呼んで、必要の金額を私の前に並べさせてくれた。
141,5,1/6/2015,油蝉の声がつくつく法師の声に変るごとくに、私を取り巻く人の運命が、大きな輪廻《りんね》のうちに、そろそろ動いているように思われた。
142,5,1/6/2015,　私は自由な身体《からだ》でした。
143,5,1/6/2015,その時、往来の忙しさに、はじめて気がついたように顔を上げた。
144,5,1/6/2015,気楽で好いね。
145,6,1/6/2015,果然彼は墻壁《しょうへき》の欠所《けっしょ》に吶喊《とっかん》して来た。
146,6,1/6/2015,　私《わたくし》は次の日も同じ時刻に浜へ行って先生の顔を見た。
147,7,1/6/2015,「いつ買う気だとおっしゃるが、晩になりさえすれば、すぐ買いに出掛けるつもりなのです。
148,7,1/6/2015,百合子は頓興《とんきょう》な声を出してすぐそこを飛《と》び退《の》いた。
149,7,1/6/2015,　お時は「いいえ」と答えた。
150,7,1/6/2015,それが済んでから始めて下女を起した。
151,7,1/6/2015,時間があったら君のために送別会を開いてやろうというのだ」
152,7,1/6/2015,「それはあなたの美くしいところです。
153,8,1/6/2015,下の方に大きな木板《もくばん》で汝は［＃「汝は」に傍点］と二字だけ見える、あとが見たいがあいにく露出しておらん。
154,8,1/6/2015,　お延の材料はまだ一つ残っていた。
155,9,1/6/2015,――そりゃどうでも宜《い》いとして、あなたはこれから何か為《な》さらなくっちゃ本当にいけませんよ。
156,10,1/6/2015,「そうですね」
157,1,1/7/2015,この口調《くちょう》で見るとこの御客さんはやはり金田君の世話になる人と見える。
158,1,1/7/2015,「しかし先生は哲学者だね」
159,1,1/7/2015,すると突然与次郎がこう言った。
160,1,1/7/2015,ただぼくがそういう会を企てたのだ。
161,1,1/7/2015,「ねえ君。
162,2,1/7/2015,月賦は必ず六十回限りの事に致します」
163,2,1/7/2015,　その晩私は先生といっしょに麦酒《ビール》を飲んだ。
164,2,1/7/2015,私は彼の健康を気遣《きづか》いました。
165,3,1/7/2015,「看護婦に小さい机を借りて、その上へ載せようと思ったんですけれども、まだ持って来てくれないから、しばらくの間、ああしておいたのよ。
166,3,1/7/2015,どうせお互いに好く思われよう、好く思われようと意識して、上部《うわべ》の所作《しょさ》だけを人並に尽したところで、今さら始まらないんだから、いっそ下手に騙《だま》し合う手数《てかず》を省《はぶ》いて、良心に背《そむ》かない顔そのままで、面と向き合おうじゃないかという無言の相談が、多年の間にいつか成立してしまったのである。
167,3,1/7/2015,お秀は心でこの矛盾を腹立たしく感じた。
168,4,1/7/2015,見ると迷亭君は一枚の名刺を握ったまましゃがんで挨拶をしている。
169,4,1/7/2015,　彼が用事を済まして椅子《いす》を離れようとした時、細君は突然口を開《ひら》いた。
170,5,1/7/2015,不器量な野良猫は達者でいたずらをしているし……」「その通りでございますよ。
171,5,1/7/2015,「そりゃ私には解りません」
172,5,1/7/2015,　先生というのは書の専門家であった。
173,6,1/7/2015,とにかく迷惑なのは臭い所へ随行を命ぜられた名刺君である。
174,6,1/7/2015,「少し黒すぎますね」と絵を三四郎の前へ出した。
175,6,1/7/2015,あれも一種の露悪家で、それから野々宮の妹ね、あれはまた、あれなりに露悪家だから面白い。
176,6,1/7/2015,しかし暴風雨がこれから荒れようとする途中で、急にその進行を止《と》められた時の沈黙は、けっして平和の象徴《シンボル》ではなかった。
177,7,1/7/2015,母にはすまないが、こんなものを読んでいる暇はないとまで考えた。
178,7,1/7/2015,ではひとつ訳してみたらよかろうということになって、四人がいろいろに試みたがいっこうにまとまらない。
179,7,1/7/2015,また長い会話ができかねるほど、人がぞろぞろ歩く所へ来た。
180,8,1/7/2015,　津田は苦笑した。
181,9,1/7/2015,すると嬋娟《あでやか》に盛粧《せいそう》したお延が澄ましてそこに坐っていた。
182,9,1/7/2015,彼女の予期は外《はず》れた。
183,0,1/8/2015,しかし暑い盛りの八月を東京まで来て送ろうとも考えていなかった。
184,0,1/8/2015,　三四郎はすぐに立った。
185,1,1/8/2015,君｜一夫多妻主義《いっぷたさいしゅぎ》ですか」
186,2,1/8/2015,幸い天気も好い、霜解《しもどけ》は少々閉口するが道のためには一命もすてる。
187,2,1/8/2015,先生は笑って杯《さかずき》を上げた。
188,2,1/8/2015,お延はすぐその慾張屋の様子を思い出した。
189,2,1/8/2015,仕方がないからせめて人に嫌われてでも見ようと思うのです。
190,2,1/8/2015,夫人はそれを説明する前にまたほかの道へ移った。
191,3,1/8/2015,それだから貴様はオタンチン・パレオロガスだと云うんだ」
192,3,1/8/2015,生きて働いているに違いない。
193,3,1/8/2015,美禰子はその一枚の前にとまった。
194,3,1/8/2015,だからだ。
195,4,1/8/2015,疑いもなく陰士の眼である。
196,4,1/8/2015,「今ぼくが翻訳をして先生にしかられたところです」
197,4,1/8/2015,　みんなが声を出して笑った。
198,4,1/8/2015,しかしそれは結婚前の善男善女に限られた真理である。
199,6,1/8/2015,人間もこのくらい偏屈《へんくつ》になれば申し分はない。
200,6,1/8/2015,　三四郎は「そうですか」と言ったぎり、引っ込んだ。
201,6,1/8/2015,ちょっとした心棒《しんぼう》があると、その上に幾枚でも手製の着物を着せる事のできる人であった。
202,7,1/8/2015,私はこの公認された事実を勝手に布衍《ふえん》しているかも知れないが、始終接触して親しくなり過ぎた男女《なんにょ》の間には、恋に必要な刺戟《しげき》の起る清新な感じが失われてしまうように考えています。
203,7,1/8/2015,今でも潜んでいるでしょう。
204,8,1/8/2015,しかしこういった。
205,8,1/8/2015,玄関を上がって私のいる所へ通ろうとするには、ぜひこの四畳を横切らなければならないのだから、実用の点から見ると、至極《しごく》不便な室《へや》でした。
206,8,1/8/2015,それからすぐ押し返した。
207,8,1/8/2015,津田は仕方なしに無言のまま、彼の坐《すわ》っている食卓《テーブル》の傍《そば》まで近寄って行ってこっちから声をかけた。
208,9,1/8/2015,「あら妙な人ね。
209,9,1/8/2015,「そうね」
210,9,1/8/2015,　いくら津田が訊《き》いても詳しい話しをしなかった夫人は、こんな高を括《くく》った挨拶《あいさつ》をした後で、教えるように津田に云った。
211,0,1/9/2015,きょうはひさしぶりに、こっちへ用があって、野々宮さんを引っ張って来たところだ。
212,1,1/9/2015,「ああ話したまえ」
213,1,1/9/2015,Ｋはむしろ平気でした。
214,1,1/9/2015,　しかし私は今その要求を果たしました。
215,1,1/9/2015,叔父が鑑賞の眼を向けて、常に彼女の所作《しょさ》を眺めていてくれるように考えた彼女は、時とすると、変化に乏しい叔母の骨はどうしてあんなに堅いのだろうと怪しむ事さえあった。
216,1,1/9/2015,　微《かす》かに黙礼を返したぎり、お延はいつまでもぼんやりそこに立っていた。
217,1,1/9/2015,彼女は用心深い夫の性質をよく承知していた。
218,1,1/9/2015,平生あんまり御無沙汰《ごぶさた》をしているので、たまにはお詫《わび》に上らないと悪いとでも思ったのでしょう」
219,1,1/9/2015,　津田は思い切って声をかけようとした。
220,1,1/9/2015,会話の皮切《かわきり》に清子の夫を問題にする事の可否は、利害関係から見ても、今日《こんにち》まで自分ら二人の間に起った感情の行掛《ゆきがか》り上《じょう》から考えても、またそれらの纏綿《てんめん》した情実を傍《かたわら》に置いた、自然不自然の批判から云っても、実は一思案《ひとしあん》しなければならない点であった。
221,2,1/9/2015,一瓶《ひとびん》四円や五円のじゃよくないです。
222,2,1/9/2015,第一に怒液《どえき》と云う奴《やつ》がある。
223,2,1/9/2015,　小説家はそれで黙った。
224,2,1/9/2015,第二には正しいという良心が働らいていた。
225,3,1/9/2015,「鼻だよ、大きな鼻の事を云ってるんだ。
226,3,1/9/2015,学者作家はもっとも多く頭を使うものであって大概は貧乏に極《きま》っている。
227,3,1/9/2015,いくら由雄さんが厳格だって、まさか怒りゃしまい」
228,3,1/9/2015,疑ったのは事実ですもの。
229,4,1/9/2015,　お秀の口を洩れた意外な文句のうちで、一番初めにお延の耳を打ったのは「愛」という言葉であった。
230,4,1/9/2015,　津田はざぶんと音を立てて湯壺の中へ飛び込んだ。
231,5,1/9/2015,それは皆《み》んなが寄ってたかって、今まで糊塗《こと》して来た自分の弱点を、早く自白しろと間接に責めるように思えたからである。
232,6,1/9/2015,いやに瘠《や》せてるじゃねえか」と大王だけに気焔《きえん》を吹きかける。
233,7,1/9/2015,　私は食後Ｋを散歩に連れ出しました。
234,7,1/9/2015,三四郎は遠くから一生懸命に二人を見守っていた。
235,9,1/9/2015,しかもこの女にグルーズの絵と似たところは一つもない。
236,0,1/10/2015,「それでまず実験上｜差《さ》し支《つか》えないくらいな球を作って見ようと思いましてね。
237,0,1/10/2015,あの人形を見ている連中のうちにはずいぶん下等なのがいたようだから――なにか失礼でもしましたか」
238,0,1/10/2015,耳のうしろへペン軸《じく》をはさんでいる。
239,0,1/10/2015,もっと悪く云えば、一種の嘲弄《ちょうろう》であった。
240,1,1/10/2015,「うむ、そうかえ。
241,1,1/10/2015,下女の考えでは猫と人間とは同種族ものと思っているらしい。
242,1,1/10/2015,今ではどんなに変っているか知りませんが、その頃《ころ》はひどい漁村でした。
243,1,1/10/2015,透明な空気のような、純粋で簡単な芝居ができそうなものだ」
244,2,1/10/2015,　二人が帰るとき歩きながらの沈黙が一｜丁《ちょう》も二丁もつづいた。
245,2,1/10/2015,日蓮の生れた日に、鯛が二｜尾《び》磯《いそ》に打ち上げられていたとかいう言伝《いいつた》えになっているのです。
246,2,1/10/2015,　しかし津田の懸念《けねん》したように、宅《うち》にいなかったお延は、彼の懸念したように病院へ出かけたのではなかった。
247,3,1/10/2015,「下手な刀屋じゃあるまいし」と迷亭君が冷評《ひやか》した。
248,3,1/10/2015,もっと大きな、もっと分別のある大僧《おおぞう》共がそれどころじゃない、わるいいたずらをして知らん面《かお》をしていますよ。
249,3,1/10/2015,されども真《まこと》なる信仰の教法よりみれば、この願いもこの満足も無きがごとくにはかなきものなり。
250,3,1/10/2015,「来れば書留だから、郵便函の中へ投げ込んで行くはずはないよ」
251,4,1/10/2015,なお先へ出ます。
252,4,1/10/2015,　その翌日はちょうど日曜なので、学校では野々宮君に会うわけにゆかない。
253,4,1/10/2015,そうして見る見るうちに、美くしい眼の底に涙をいっぱい溜《た》めた。
254,4,1/10/2015,「いつ」
255,4,1/10/2015,ことに君と衝突しちゃ僕の損になるだけだから、なるべく事を穏便《おんびん》にしろという忠告なんだろう、君の主意は」
256,5,1/10/2015,大方西川の牛《ぎゅう》を覘《ねらい》に行ったものであろう。
257,5,1/10/2015,ところがその富士山は天然自然に昔からあったものなんだからしかたがない。
258,5,1/10/2015,なかには無言で備え付けの雑誌や新聞を見ながら、わざと列を離れているのもある。
259,5,1/10/2015,　表へ出て別れようとすると、女のほうが互いにお辞儀を始めた。
260,6,1/10/2015,こんな時に遠慮するのはつまらない話だ、よしんば自分の望通りにならなくったって元々で損は行かないのだから、思い切って朝飯の催促をしてやろう、いくら居候《いそうろう》の身分だってひもじいに変りはない。
261,6,1/10/2015,　幸《さいわ》いにして先生の予言は実現されずに済んだ。
262,7,1/10/2015,すべての錬金術は失敗した。
263,7,1/10/2015,　津田は苦笑しながら彼の腕を突き返した。
264,8,1/10/2015,例の御櫃の上から拝見していると、主人はだまって雑煮《ぞうに》を食っている。
265,8,1/10/2015,「自分がもしあの従妹の地位に立ったなら」
266,8,1/10/2015,「関さんが先刻《さっき》お話した奥さんの事ですよ」
267,9,1/10/2015,「必要は兄さんのためよ」
268,9,1/10/2015,　すでに裸になって、湯壺《ゆつぼ》の中に浸《つか》った後《あと》の彼には、この引続きから来る一種の予期が絶えず働らいた。
269,0,1/11/2015,顔は野々宮君に似ている。
270,1,1/11/2015,三四郎はむろん覚えている。
271,2,1/11/2015,　きょうは白いものを薄く塗っている。
272,2,1/11/2015,惜しい事に彼女の眼は細過ぎた。
273,3,1/11/2015,「貰いたいと云ったんじゃないんですけれども……」「貰いたいだろうと思っていらっしゃるんですか」と主人はこの婦人鉄砲に限ると覚《さと》ったらしい。
274,3,1/11/2015,　人間の心理ほど解《げ》し難いものはない。
275,3,1/11/2015,私の手紙を読まない前に、先生がこの電報を打ったという事が、先生を解釈する上において、何の役にも立たないのは知れているのに。
276,3,1/11/2015,己《おれ》はもう駄目《だめ》だ」
277,3,1/11/2015,なんだか意気地《いくじ》がない。
278,3,1/11/2015,野々宮君は、向こうの小間物屋をさして、
279,3,1/11/2015,疲れたんでしょう。
280,3,1/11/2015,もしお金を拝借するのがお厭《いや》なら、お金はいただかないでいいから、ただお礼だけをおっしゃいよ」
281,4,1/11/2015,弘法大師に向って昨日《きのう》書いた通りの筆法で空海と願いますと云う方がまるで書体を換《か》えてと注文されるよりも苦しいかも分らん。
282,4,1/11/2015,そうして何もしないで、また何も云わないで地蔵の周《まわ》りを、大きな巻煙草《まきたばこ》をふかしながら歩行《ある》いているんですとさ」
283,4,1/11/2015,もしこの布団が勧められたまま、主《ぬし》なくして春風の吹くに任せてあったなら、鈴木君はわざと謙遜《けんそん》の意を表《ひょう》して、主人がさあどうぞと云うまでは堅い畳の上で我慢していたかも知れない。
284,4,1/11/2015,「この上だろう、関さんのお室は」
285,5,1/11/2015,それどころではない。
286,5,1/11/2015,加之《のみならず》こう知名の学者が名前を列《つら》ねている中に姓名だけでも入籍させるのは、今までこんな事に出合った事のない主人にとっては無上の光栄であるから返事の勢のあるのも無理はない。
287,5,1/11/2015,「ついまだ忙がしいものだから報知もしなかったが、実はこの間から東京の本社の方へ帰るようになってね……」
288,5,1/11/2015,日の暮れたせいかもしれない。
289,5,1/11/2015,浅い河床《かわどこ》の真中を、少しばかり流れている水が、ぼんやり見える橋杭《はしぐい》の下で黒く消えて行く時、幽《かす》かに音を立てて、電車の通る相間《あいま》相間に、ちょろちょろと鳴った。
290,6,1/11/2015,あの表面は超絶的《ちょうぜつてき》曲線《きょくせん》でとうてい普通のファンクションではあらわせないです」と、理学者だけにむずかしい事を云うと、主人は
291,6,1/11/2015,人間として着物をつけないのは象の鼻なきがごとく、学校の生徒なきがごとく、兵隊の勇気なきがごとく全くその本体を失《しっ》している。
292,6,1/11/2015,私はこの点においても充分私の我《が》を認めています。
293,6,1/11/2015,それを三四郎は明らかに聞き取った。
294,7,1/11/2015,しかもそれから四日と経《た》たないうちにまた先生を訪問した。
295,7,1/11/2015,当時私の月々叔父から貰《もら》っていた金は、あなたが今、お父さんから送ってもらう学資に比べると遥《はる》かに少ないものでした。
296,7,1/11/2015,　あなたはまだ覚えているでしょう、私がいつかあなたに、造り付けの悪人が世の中にいるものではないといった事を。
297,7,1/11/2015,窮屈千万じゃないか」
298,8,1/11/2015,「そりゃいいが、君の言草がさ。
299,8,1/11/2015,お嬢さんは私には何ともいいません。
300,8,1/11/2015,国にいるとき兎狩《うさぎが》りを二、三度したことがある。
301,8,1/11/2015,自分のお延を鄭重《ていちょう》に取扱い過ぎるのが悪いといって非難する上に、お延自身をもその非難のうちに含めているのではなかろうか」
302,9,1/11/2015,そのほかにやすりとナイフと襟《えり》飾りが一つ落ちている。
303,9,1/11/2015,三四郎がふとその横顔を見ると、どうも上京の節汽車の中で水蜜桃《すいみつとう》をたくさん食った人のようである。
304,9,1/11/2015,「あなたはあなたで始めっから独立なんだから構った事はないのよ。
305,0,1/12/2015,「それにあたし少し兄さんに話したい用があるんですの」
306,1,1/12/2015,「ええ、聞きに行きましょう。
307,1,1/12/2015,「九時までにいらっしゃるのでしょう。
